,0
2349,thai
2350,japanese
2351,vietnamese
2352,french
2353,italian
2354,french
2355,french
2356,southern_us
2357,mexican
2358,southern_us
2359,japanese
2360,french
2361,italian
2362,french
2363,southern_us
2364,italian
2365,french
2366,italian
2367,indian
2368,thai
2369,greek
2370,italian
2371,southern_us
2372,italian
2373,chinese
2374,french
2375,southern_us
2376,vietnamese
2377,italian
2378,french
2379,cajun_creole
2380,italian
2381,mexican
2382,italian
2383,french
2384,southern_us
2385,brazilian
2386,french
2387,italian
2388,italian
2389,italian
2390,indian
2391,italian
2392,southern_us
2393,italian
2394,italian
2395,jamaican
2396,italian
2397,russian
2398,indian
2399,french
2400,french
2401,italian
2402,italian
2403,italian
2404,italian
2405,british
2406,french
2407,italian
2408,italian
2409,southern_us
2410,italian
2411,french
2412,southern_us
2413,french
2414,chinese
2415,mexican
2416,irish
2417,italian
2418,mexican
2419,chinese
2420,italian
2421,thai
2422,spanish
2423,mexican
2424,french
2425,thai
2426,irish
2427,italian
2428,southern_us
2429,thai
2430,italian
2431,italian
2432,chinese
2433,southern_us
2434,mexican
2435,italian
2436,moroccan
2437,japanese
2438,chinese
2439,french
2440,italian
2441,southern_us
2442,thai
2443,chinese
2444,southern_us
2445,italian
2446,southern_us
2447,italian
2448,southern_us
2449,french
2450,russian
2451,southern_us
2452,italian
2453,italian
2454,french
2455,moroccan
2456,southern_us
2457,french
2458,french
2459,french
2460,french
2461,southern_us
2462,moroccan
2463,french
2464,italian
2465,southern_us
2466,italian
2467,italian
2468,italian
2469,mexican
2470,italian
2471,italian
2472,southern_us
2473,chinese
2474,british
2475,mexican
2476,mexican
2477,spanish
2478,french
2479,mexican
2480,greek
2481,italian
2482,japanese
2483,southern_us
2484,vietnamese
2485,italian
2486,mexican
2487,french
2488,british
2489,southern_us
2490,italian
2491,french
2492,italian
2493,mexican
2494,french
2495,southern_us
2496,italian
2497,southern_us
2498,italian
2499,french
2500,french
2501,french
2502,french
2503,italian
2504,southern_us
2505,mexican
2506,southern_us
2507,british
2508,southern_us
2509,italian
2510,italian
2511,french
2512,french
2513,jamaican
2514,mexican
2515,greek
2516,italian
2517,indian
2518,moroccan
2519,italian
2520,russian
2521,mexican
2522,thai
2523,japanese
2524,italian
2525,french
2526,mexican
2527,irish
2528,southern_us
2529,french
2530,brazilian
2531,french
2532,french
2533,irish
2534,japanese
2535,mexican
2536,italian
2537,southern_us
2538,irish
2539,italian
2540,french
2541,italian
2542,french
2543,southern_us
2544,southern_us
2545,italian
2546,mexican
2547,italian
2548,chinese
2549,southern_us
2550,italian
2551,japanese
2552,italian
2553,mexican
2554,italian
2555,french
2556,italian
2557,italian
2558,mexican
2559,french
2560,spanish
2561,italian
2562,chinese
2563,french
2564,french
2565,italian
2566,italian
2567,southern_us
2568,french
2569,irish
2570,french
2571,moroccan
2572,italian
2573,italian
2574,mexican
2575,moroccan
2576,moroccan
2577,italian
2578,french
2579,southern_us
2580,spanish
2581,mexican
2582,southern_us
2583,greek
2584,italian
2585,southern_us
2586,southern_us
2587,mexican
2588,southern_us
2589,thai
2590,southern_us
2591,italian
2592,cajun_creole
2593,british
2594,moroccan
2595,italian
2596,french
2597,mexican
2598,southern_us
2599,indian
2600,italian
2601,french
2602,vietnamese
2603,italian
2604,italian
2605,italian
2606,french
2607,southern_us
2608,southern_us
2609,italian
2610,brazilian
2611,italian
2612,chinese
2613,brazilian
2614,french
2615,italian
2616,indian
2617,italian
2618,french
2619,southern_us
2620,italian
2621,greek
2622,italian
2623,italian
2624,mexican
2625,thai
2626,italian
2627,southern_us
2628,irish
2629,italian
2630,mexican
2631,italian
2632,moroccan
2633,russian
2634,french
2635,thai
2636,moroccan
2637,french
2638,moroccan
2639,mexican
2640,italian
2641,italian
2642,french
2643,french
2644,mexican
2645,french
2646,indian
2647,irish
2648,jamaican
2649,french
2650,french
2651,jamaican
2652,moroccan
2653,french
2654,french
2655,southern_us
2656,italian
2657,french
2658,japanese
2659,italian
2660,french
2661,southern_us
2662,moroccan
2663,british
2664,southern_us
2665,thai
2666,italian
2667,italian
2668,italian
2669,mexican
2670,italian
2671,mexican
2672,italian
2673,french
2674,southern_us
2675,italian
2676,southern_us
2677,french
2678,french
2679,french
2680,chinese
2681,french
2682,southern_us
2683,southern_us
2684,greek
2685,italian
2686,italian
2687,southern_us
2688,japanese
2689,mexican
2690,southern_us
2691,italian
2692,southern_us
2693,french
2694,southern_us
2695,russian
2696,southern_us
2697,french
2698,french
2699,southern_us
2700,french
2701,italian
2702,french
2703,jamaican
2704,italian
2705,french
2706,mexican
2707,italian
2708,french
2709,italian
2710,french
2711,southern_us
2712,italian
2713,italian
2714,mexican
2715,italian
2716,italian
2717,southern_us
2718,french
2719,british
2720,indian
2721,french
2722,japanese
2723,french
2724,italian
2725,mexican
2726,italian
2727,italian
2728,thai
2729,italian
2730,moroccan
2731,southern_us
2732,italian
2733,french
2734,italian
2735,southern_us
2736,greek
2737,french
2738,italian
2739,southern_us
2740,french
2741,southern_us
2742,moroccan
2743,indian
2744,italian
2745,indian
2746,spanish
2747,french
2748,southern_us
2749,mexican
2750,southern_us
2751,southern_us
2752,spanish
2753,french
2754,mexican
2755,italian
2756,chinese
2757,italian
2758,british
2759,russian
2760,italian
2761,spanish
2762,spanish
2763,moroccan
2764,italian
2765,southern_us
2766,italian
2767,french
2768,italian
2769,greek
2770,french
2771,french
2772,southern_us
2773,french
2774,greek
2775,chinese
2776,italian
2777,italian
2778,italian
2779,southern_us
2780,french
2781,mexican
2782,greek
2783,italian
2784,italian
2785,indian
2786,french
2787,southern_us
2788,french
2789,indian
2790,southern_us
2791,italian
2792,french
2793,italian
2794,thai
2795,spanish
2796,indian
2797,greek
2798,chinese
2799,russian
2800,spanish
2801,mexican
2802,southern_us
2803,french
2804,russian
2805,southern_us
2806,chinese
2807,southern_us
2808,french
2809,italian
2810,southern_us
2811,french
2812,italian
2813,italian
2814,southern_us
2815,moroccan
2816,mexican
2817,french
2818,italian
2819,southern_us
2820,mexican
2821,french
2822,southern_us
2823,chinese
2824,southern_us
2825,italian
2826,irish
2827,japanese
2828,french
2829,italian
2830,french
2831,indian
2832,italian
2833,french
2834,british
2835,mexican
2836,british
2837,french
2838,french
2839,italian
2840,italian
2841,italian
2842,italian
2843,thai
2844,southern_us
2845,french
2846,southern_us
2847,southern_us
2848,indian
2849,indian
2850,thai
2851,italian
2852,mexican
2853,french
2854,italian
2855,greek
2856,southern_us
2857,southern_us
2858,british
2859,italian
2860,italian
2861,french
2862,chinese
2863,southern_us
2864,southern_us
2865,japanese
2866,italian
2867,indian
2868,thai
2869,mexican
2870,italian
2871,french
2872,italian
2873,french
2874,french
2875,french
2876,british
2877,british
2878,italian
2879,moroccan
2880,french
2881,italian
2882,greek
2883,british
2884,indian
2885,italian
2886,southern_us
2887,irish
2888,french
2889,moroccan
2890,indian
2891,spanish
2892,southern_us
2893,mexican
2894,french
2895,italian
2896,mexican
2897,japanese
2898,french
2899,french
2900,southern_us
2901,french
2902,french
2903,southern_us
2904,moroccan
2905,italian
2906,greek
2907,italian
2908,french
2909,mexican
2910,indian
2911,russian
2912,southern_us
2913,french
2914,italian
2915,southern_us
2916,greek
2917,southern_us
2918,french
2919,mexican
2920,italian
2921,southern_us
2922,italian
2923,italian
2924,southern_us
2925,french
2926,southern_us
2927,spanish
2928,french
2929,mexican
2930,french
2931,mexican
2932,italian
2933,indian
2934,irish
2935,southern_us
2936,italian
2937,italian
2938,southern_us
2939,southern_us
2940,greek
2941,italian
2942,chinese
2943,italian
2944,southern_us
2945,french
2946,british
2947,italian
2948,southern_us
2949,spanish
2950,jamaican
2951,italian
2952,italian
2953,irish
2954,mexican
2955,mexican
2956,french
2957,italian
2958,italian
2959,french
2960,mexican
2961,chinese
2962,french
2963,italian
2964,vietnamese
2965,mexican
2966,southern_us
2967,moroccan
2968,french
2969,italian
2970,russian
2971,french
2972,korean
2973,southern_us
2974,southern_us
2975,indian
2976,italian
2977,southern_us
2978,spanish
2979,spanish
2980,french
2981,indian
2982,greek
2983,southern_us
2984,french
2985,southern_us
2986,french
2987,italian
2988,moroccan
2989,british
2990,spanish
2991,brazilian
2992,southern_us
2993,italian
2994,italian
2995,southern_us
2996,italian
2997,italian
2998,italian
2999,greek
3000,mexican
3001,indian
3002,spanish
3003,french
3004,indian
3005,mexican
3006,italian
3007,french
3008,southern_us
3009,french
3010,vietnamese
3011,brazilian
3012,french
3013,italian
3014,southern_us
3015,french
3016,southern_us
3017,italian
3018,italian
3019,japanese
3020,southern_us
3021,southern_us
3022,italian
3023,russian
3024,italian
3025,filipino
3026,italian
3027,italian
3028,jamaican
3029,southern_us
3030,mexican
3031,italian
3032,italian
3033,italian
3034,italian
3035,italian
3036,mexican
3037,chinese
3038,italian
3039,italian
3040,italian
3041,italian
3042,greek
3043,mexican
3044,italian
3045,moroccan
3046,greek
3047,mexican
3048,brazilian
3049,greek
3050,greek
3051,indian
3052,southern_us
3053,italian
3054,southern_us
3055,spanish
3056,vietnamese
3057,mexican
3058,southern_us
3059,italian
3060,italian
3061,southern_us
3062,french
3063,mexican
3064,italian
3065,italian
3066,italian
3067,mexican
3068,southern_us
3069,spanish
3070,southern_us
3071,cajun_creole
3072,italian
3073,cajun_creole
3074,italian
3075,french
3076,mexican
3077,italian
3078,french
3079,italian
3080,french
3081,french
3082,southern_us
3083,spanish
3084,greek
3085,british
3086,southern_us
3087,cajun_creole
3088,french
3089,italian
3090,italian
3091,mexican
3092,greek
3093,thai
3094,italian
3095,italian
3096,italian
3097,italian
3098,mexican
3099,italian
3100,greek
3101,italian
3102,french
3103,southern_us
3104,italian
3105,japanese
3106,french
3107,italian
3108,southern_us
3109,indian
3110,french
3111,italian
3112,southern_us
3113,italian
3114,italian
3115,french
3116,italian
3117,french
3118,italian
3119,moroccan
3120,indian
3121,french
3122,french
3123,spanish
3124,vietnamese
3125,french
3126,chinese
3127,british
3128,southern_us
3129,french
3130,chinese
3131,italian
3132,italian
3133,italian
3134,brazilian
3135,italian
3136,french
3137,southern_us
3138,southern_us
3139,greek
3140,irish
3141,italian
3142,italian
3143,thai
3144,indian
3145,moroccan
3146,southern_us
3147,french
3148,italian
3149,spanish
3150,irish
3151,mexican
3152,french
3153,french
3154,mexican
3155,spanish
3156,french
3157,french
3158,greek
3159,italian
3160,mexican
3161,italian
3162,italian
3163,southern_us
3164,italian
3165,french
3166,french
3167,indian
3168,italian
3169,russian
3170,italian
3171,italian
3172,chinese
3173,italian
3174,southern_us
3175,irish
3176,spanish
3177,italian
3178,russian
3179,spanish
3180,southern_us
3181,french
3182,french
3183,italian
3184,mexican
3185,french
3186,italian
3187,italian
3188,moroccan
3189,italian
3190,british
3191,italian
3192,italian
3193,italian
3194,french
3195,italian
3196,indian
3197,french
3198,italian
3199,french
3200,french
3201,british
3202,french
3203,moroccan
3204,moroccan
3205,british
3206,italian
3207,mexican
3208,italian
3209,southern_us
3210,french
3211,french
3212,chinese
3213,french
3214,southern_us
3215,italian
3216,mexican
3217,french
3218,french
3219,irish
3220,french
3221,italian
3222,southern_us
3223,mexican
3224,italian
3225,french
3226,french
3227,cajun_creole
3228,french
3229,cajun_creole
3230,thai
3231,russian
3232,french
3233,cajun_creole
3234,french
3235,southern_us
3236,french
3237,southern_us
3238,italian
3239,french
3240,chinese
3241,jamaican
3242,french
3243,italian
3244,greek
3245,italian
3246,russian
3247,italian
3248,moroccan
3249,southern_us
3250,southern_us
3251,british
3252,southern_us
3253,mexican
3254,chinese
3255,italian
3256,french
3257,british
3258,brazilian
3259,southern_us
3260,french
3261,french
3262,italian
3263,british
3264,indian
3265,italian
3266,mexican
3267,mexican
3268,british
3269,french
3270,french
3271,french
3272,mexican
3273,french
3274,french
3275,southern_us
3276,italian
3277,italian
3278,italian
3279,french
3280,mexican
3281,italian
3282,italian
3283,cajun_creole
3284,italian
3285,indian
3286,french
3287,french
3288,italian
3289,southern_us
3290,italian
3291,italian
3292,japanese
3293,italian
3294,french
3295,british
3296,southern_us
3297,italian
3298,southern_us
3299,thai
3300,italian
3301,korean
3302,southern_us
3303,spanish
3304,french
3305,southern_us
3306,spanish
3307,greek
3308,chinese
3309,southern_us
3310,korean
3311,southern_us
3312,french
3313,french
3314,mexican
3315,southern_us
3316,french
3317,moroccan
3318,brazilian
3319,french
3320,mexican
3321,french
3322,italian
3323,french
3324,southern_us
3325,italian
3326,italian
3327,japanese
3328,spanish
3329,indian
3330,italian
3331,southern_us
3332,chinese
3333,indian
3334,italian
3335,southern_us
3336,italian
3337,brazilian
3338,french
3339,cajun_creole
3340,japanese
3341,mexican
3342,korean
3343,mexican
3344,italian
3345,mexican
3346,greek
3347,thai
3348,italian
3349,italian
3350,italian
3351,southern_us
3352,southern_us
3353,greek
3354,italian
3355,chinese
3356,mexican
3357,spanish
3358,french
3359,italian
3360,russian
3361,cajun_creole
3362,italian
3363,indian
3364,italian
3365,southern_us
3366,spanish
3367,greek
3368,french
3369,italian
3370,french
3371,italian
3372,indian
3373,mexican
3374,italian
3375,italian
3376,french
3377,greek
3378,french
3379,french
3380,indian
3381,italian
3382,mexican
3383,italian
3384,french
3385,indian
3386,spanish
3387,southern_us
3388,italian
3389,southern_us
3390,french
3391,french
3392,greek
3393,indian
3394,chinese
3395,japanese
3396,french
3397,greek
3398,southern_us
3399,mexican
3400,british
3401,french
3402,italian
3403,southern_us
3404,irish
3405,southern_us
3406,french
3407,british
3408,southern_us
3409,italian
3410,southern_us
3411,southern_us
3412,mexican
3413,french
3414,mexican
3415,italian
3416,spanish
3417,italian
3418,mexican
3419,french
3420,italian
3421,french
3422,southern_us
3423,mexican
3424,british
3425,french
3426,french
3427,vietnamese
3428,indian
3429,russian
3430,indian
3431,southern_us
3432,french
3433,italian
3434,italian
3435,french
3436,cajun_creole
3437,mexican
3438,italian
3439,french
3440,italian
3441,mexican
3442,italian
3443,russian
3444,italian
3445,southern_us
3446,greek
3447,japanese
3448,cajun_creole
3449,thai
3450,italian
3451,spanish
3452,italian
3453,mexican
3454,british
3455,indian
3456,spanish
3457,southern_us
3458,italian
